"Gene.stable.ID","Gene.name"
"ENSMUSG00000111495","Gm5366"
"ENSMUSG00000144224",""
"ENSMUSG00000097021","4933433G15Rik"
"ENSMUSG00000000804","Usp32"
"ENSMUSG00000134007","Gm70644"
"ENSMUSG00000055833","1700034H15Rik"
"ENSMUSG00000028923","Necap2"
"ENSMUSG00000047909","Ankrd16"
"ENSMUSG00000083876","Gm11439"
"ENSMUSG00000119257","Gm23506"
"ENSMUSG00000018479","Chct1"
"ENSMUSG00000042487","Leo1"
"ENSMUSG00000018481","Appbp2"
"ENSMUSG00000134051","Gm70646"
"ENSMUSG00000082246","Gm13047"
"ENSMUSG00000134146","Gm70648"
"ENSMUSG00000045004","Spata21"
"ENSMUSG00000134157","Gm70649"
"ENSMUSG00000134178","Gm70650"
"ENSMUSG00000101549","Gm29630"
"ENSMUSG00000109032","Gm7972"
"ENSMUSG00002076399","Gm56383"
"ENSMUSG00000121277","Gm57184"
"ENSMUSG00002076543","Gm56384"
"ENSMUSG00002076199","Gm56385"
"ENSMUSG00002075028","Gm56386"
"ENSMUSG00000016458","Wt1"
"ENSMUSG00000111253","Gm34654"
"ENSMUSG00000080791","Akirin1-ps"
"ENSMUSG00000040842","Szrd1"
"ENSMUSG00002075649","Gm56214"
"ENSMUSG00000020525","Ppm1d"
"ENSMUSG00000020481","Ankrd48"
"ENSMUSG00000121470","Gm18190"
"ENSMUSG00000097620","4921514A10Rik"
"ENSMUSG00000028920","Fbxo42"
"ENSMUSG00000092439","Vmn2r-ps37"
"ENSMUSG00000070841","Vmn2r34"
"ENSMUSG00000134208","Gm70653"
"ENSMUSG00000092173","Vmn2r-ps38"
"ENSMUSG00000134219",""
"ENSMUSG00000090849","Vmn2r-ps36"
"ENSMUSG00000096743","Vmn2r32"
"ENSMUSG00000111250","Gm47818"
"ENSMUSG00000111580","Gm19572"
"ENSMUSG00000134217","Gm68936"
"ENSMUSG00000110724","Gm47824"
"ENSMUSG00000032349","Elovl5"
"ENSMUSG00000092314","Gm3563"
"ENSMUSG00000096691","Vmn2r33"
"ENSMUSG00000073733","Cplane2"
"ENSMUSG00000081021","Gm11964"
"ENSMUSG00000081691","Gm11965"
"ENSMUSG00000134223","Gm70654"
"ENSMUSG00000020477","Mrps24"
"ENSMUSG00000134304","Gm53541"
"ENSMUSG00000092387","Gm7648"
"ENSMUSG00000092227","Gm7651"
"ENSMUSG00000059273","Zc3h4"
"ENSMUSG00000103366","C630004L07Rik"
"ENSMUSG00000028919","Arhgef19"
"ENSMUSG00000127667","Gm34771"
"ENSMUSG00000111610","Gm34829"
"ENSMUSG00000134315","Gm70655"
"ENSMUSG00000134317","Gm70656"
"ENSMUSG00000027524","Edn3"
"ENSMUSG00000134347","Gm70657"
"ENSMUSG00000136607","Gm69108"
"ENSMUSG00000049680","Urgcp"
"ENSMUSG00000134351","Gm70658"
"ENSMUSG00000077730","Gm23609"
"ENSMUSG00000134358","Gm51630"
"ENSMUSG00000111335","Gm39375"
"ENSMUSG00000111850","Gm47829"
"ENSMUSG00000023333","Gcm1"
"ENSMUSG00000101476","Gm29570"
"ENSMUSG00000084795","Gm14617"
"ENSMUSG00000100053","Gm28154"
"ENSMUSG00000134412","Gm70659"
"ENSMUSG00000087215","Gm14618"
"ENSMUSG00000111596","Gm8058"
"ENSMUSG00000085608","Gm16354"
"ENSMUSG00000134428","Gm53554"
"ENSMUSG00000078905","Gm14393"
"ENSMUSG00000001366","Fbxo9"
"ENSMUSG00000134440","Gm30974"
"ENSMUSG00000134452","Gm70660"
"ENSMUSG00000084050","Gm14439"
"ENSMUSG00000080888","Gm14387"
"ENSMUSG00000134465","Gm70661"
"ENSMUSG00000090093","Gm14399"
"ENSMUSG00000134469","Gm70662"
"ENSMUSG00000110181","Gm45508"
"ENSMUSG00000109781","Gm45509"
"ENSMUSG00000120355","Gm57148"
"ENSMUSG00000109647","Gm45510"
"ENSMUSG00000019158","Tmem160"
"ENSMUSG00000087588","Gm16355"
"ENSMUSG00000078902","Gm14443"
"ENSMUSG00000134491","Gm70663"
"ENSMUSG00000134511","Gm70664"
"ENSMUSG00000078903","Gm14391"
"ENSMUSG00000083844","Ube2d-ps"
"ENSMUSG00000134523","Gm70665"
"ENSMUSG00000001988","Npas1"
"ENSMUSG00000134548","Gm46117"
"ENSMUSG00000020476","Dbnl"
"ENSMUSG00000104366","4933409D19Rik"
"ENSMUSG00000085774","Gm13055"
"ENSMUSG00000085395","Gm13056"
"ENSMUSG00000084552","Gm24840"
"ENSMUSG00000104877","Gm42651"
"ENSMUSG00000134589","Gm70667"
"ENSMUSG00000084323","Gm14438"
"ENSMUSG00000104694","Gm43797"
"ENSMUSG00000081599","Gm14390"
"ENSMUSG00000029427","Zcchc8"
"ENSMUSG00000078877","Gm14295"
"ENSMUSG00000134615","Gm70668"
"ENSMUSG00000129551","Gm68905"
"ENSMUSG00000138043","Gm69707"
"ENSMUSG00000097113","Gm19705"
"ENSMUSG00000083170","Gm14405"
"ENSMUSG00000129957","Gm68938"
"ENSMUSG00000074527","Gm14296"
"ENSMUSG00000129999","Gm68948"
"ENSMUSG00000120600","Gm57089"
"ENSMUSG00000121033","Gm57133"
"ENSMUSG00000125611","1700108I11Rik"
"ENSMUSG00000119216","n-R5s151"
"ENSMUSG00000099423","Gm17826"
"ENSMUSG00000081326","Gm14417"
"ENSMUSG00000083317","Gm14402"
"ENSMUSG00000030681","Mvp"
"ENSMUSG00000082023","Gm14407"
"ENSMUSG00000082765","Gm14411"
"ENSMUSG00000082724","Gm14416"
"ENSMUSG00000141341","Gm70138"
"ENSMUSG00000081590","Gm14413"
"ENSMUSG00000083817","Gm14400"
"ENSMUSG00000078868","Gm14412"
"ENSMUSG00000124631","Gm68487"
"ENSMUSG00000083619","Gm14414"
"ENSMUSG00000143750","Gm54260"
"ENSMUSG00000094360","Gm14307"
"ENSMUSG00000078880","Gm14308"
"ENSMUSG00000144253",""
"ENSMUSG00000096221","1500002C15Rik"
"ENSMUSG00000121602","Gm64583"
"ENSMUSG00000133451","Gm68828"
"ENSMUSG00000121490","C920006O11Rik"
"ENSMUSG00000078879","Zfp973"
"ENSMUSG00000054514","Atad3aos"
"ENSMUSG00000078878","Gm14305"
"ENSMUSG00000081003","Gm14301"
"ENSMUSG00000078872","Gm14401"
"ENSMUSG00000110119","Gm45593"
"ENSMUSG00000058638","Zfp110"
"ENSMUSG00000078866","Zfp970"
"ENSMUSG00000123461","Gm68326"
"ENSMUSG00000123502","Gm68345"
"ENSMUSG00000126236","Gm68629"
"ENSMUSG00000085513","Gm16363"
"ENSMUSG00000078876","Gm14408"
"ENSMUSG00000122915","Gm68249"
"ENSMUSG00000134061","Gm70039"
"ENSMUSG00000087381","Gm16008"
"ENSMUSG00000078869","Zfp1010"
"ENSMUSG00000078870","Gm14410"
"ENSMUSG00000133936","Gm70238"
"ENSMUSG00000034219","Septin14"
"ENSMUSG00000027109","Sp3"
"ENSMUSG00000060397","Zfp128"
"ENSMUSG00000074179","Gsta5"
"ENSMUSG00000037411","Serpine1"
"ENSMUSG00000054715","Zscan22"
"ENSMUSG00000086549","Gm13648"
"ENSMUSG00000132474","Gm69145"
"ENSMUSG00000122872","Gm68232"
"ENSMUSG00000012848","Rps5"
"ENSMUSG00000037364","Srrt"
"ENSMUSG00000066463","Omt2a"
"ENSMUSG00000144267",""
"ENSMUSG00000065353","Snora73b"
"ENSMUSG00000142891","Gm70294"
"ENSMUSG00000127295","Gm68741"
"ENSMUSG00000137689","Gm69675"
"ENSMUSG00000137486","Gm69628"
"ENSMUSG00000141599","Gm70165"
"ENSMUSG00000135516","Gm69414"
"ENSMUSG00000135556","Gm70413"
"ENSMUSG00000134104","Gm70041"
"ENSMUSG00000138205","Gm69717"
"ENSMUSG00000090802","Gm8074"
"ENSMUSG00000038750","Omt2b"
"ENSMUSG00000138163","Gm36518"
"ENSMUSG00002075865","Gm56026"
"ENSMUSG00000084213","Hspe1-ps5"
"ENSMUSG00000094475","Gm11007"
"ENSMUSG00000033967","Rnf225"
"ENSMUSG00000065006","Gm26325"
"ENSMUSG00000094932","Gm2007"
"ENSMUSG00000057933","Gsta2"
"ENSMUSG00000004500","Zfp324"
"ENSMUSG00000078875","Gm14419"
"ENSMUSG00000137958","Gm36599"
"ENSMUSG00000078867","Gm14418"
"ENSMUSG00000126264","Gm68631"
"ENSMUSG00000139851","Gm69932"
"ENSMUSG00000078865","Gm14406"
"ENSMUSG00000139935","Gm69953"
"ENSMUSG00000095648","Gm2004"
"ENSMUSG00000139971","Gm69964"
"ENSMUSG00000139891","Gm69940"
"ENSMUSG00000040428","Plekha4"
"ENSMUSG00000086367","Gm6182"
"ENSMUSG00000078894","2210418O10Rik"
"ENSMUSG00000131436","Gm69072"
"ENSMUSG00000020475","Pgam2"
"ENSMUSG00000133562","Gm70414"
"ENSMUSG00000130543","Gm69026"
"ENSMUSG00000060461","Dppa5a"
"ENSMUSG00000084858","Gm1980"
"ENSMUSG00000130585","Gm69027"
"ENSMUSG00000078895","Gm11009"
"ENSMUSG00000127918","Gm42322"
"ENSMUSG00000086489","Gm16362"
"ENSMUSG00000128338","Gm68797"
"ENSMUSG00000080904","Gm11966"
"ENSMUSG00000078881","Gm14434"
"ENSMUSG00000020474","Polm"
"ENSMUSG00000126839","Gm68667"
"ENSMUSG00000138568","Gm69753"
"ENSMUSG00000137707","Gm42324"
"ENSMUSG00000032346","Ooep"
"ENSMUSG00000138322","Gm69725"
"ENSMUSG00000130811","Gm70416"
"ENSMUSG00000095199","Zfp967"
"ENSMUSG00000130848","Gm69039"
"ENSMUSG00000083032","Gm8087"
"ENSMUSG00000130887","Gm69043"
"ENSMUSG00000090724","4930542C12Rik"
"ENSMUSG00000120544","Gm57081"
"ENSMUSG00000137764","Gm30019"
"ENSMUSG00000009828","Cilk1"
"ENSMUSG00000080985","Gm13559"
"ENSMUSG00000036641","Ccdc148"
"ENSMUSG00000134635","Gm70677"
"ENSMUSG00000103923","Gm37896"
"ENSMUSG00000137720","Gm34296"
"ENSMUSG00000020473","Aebp1"
"ENSMUSG00000141433","Gm70143"
"ENSMUSG00000123806","Gm68381"
"ENSMUSG00000130710","Gm69032"
"ENSMUSG00000085241","Snhg3"
"ENSMUSG00000134657","Gm70680"
"ENSMUSG00000134664","Gm34056"
"ENSMUSG00000134677","Gm70681"
"ENSMUSG00000082800","Gm13560"
"ENSMUSG00000134704","Gm70682"
"ENSMUSG00000082989","Gm13557"
"ENSMUSG00000091021","Gm17300"
"ENSMUSG00000084250","Gm13550"
"ENSMUSG00000134744","Gm70683"
"ENSMUSG00000089951","Zfp968-ps"
"ENSMUSG00000064387","Snora73a"
"ENSMUSG00000066043","Phactr4"
"ENSMUSG00000134774","Gm70684"
"ENSMUSG00000104509","Gm33994"
"ENSMUSG00000078906","Gm14444"
"ENSMUSG00000134813","Gm70685"
"ENSMUSG00000078901","Zfp1009"
"ENSMUSG00000134822","Gm70686"
"ENSMUSG00000134834","Gm70687"
"ENSMUSG00000078889","Gm14288"
"ENSMUSG00000134845","Gm51620"
"ENSMUSG00000134856","Gm70688"
"ENSMUSG00000074521","Zfp1003"
"ENSMUSG00000097229","Platr23"
"ENSMUSG00000144255",""
"ENSMUSG00002076161","Rn7sk"
"ENSMUSG00000054746","Abca15"
"ENSMUSG00000097574","C920006O11Rik"
"ENSMUSG00000063275","Hacd1"
"ENSMUSG00000134867","Gm30308"
"ENSMUSG00000032348","Gsta4"
"ENSMUSG00000134873","Gm70689"
"ENSMUSG00000103708","Gm33222"
"ENSMUSG00000029407","Uso1"
"ENSMUSG00000134875","Gm70690"
"ENSMUSG00000134880","Gm31867"
"ENSMUSG00000134900","Gm70692"
"ENSMUSG00000104201","4930535G08Rik"
"ENSMUSG00000111015","Gm3126"
"ENSMUSG00000074183","Gsta1"
"ENSMUSG00000134912","Gm70694"
"ENSMUSG00000134916","Gm70695"
"ENSMUSG00000134938","Gm70696"
"ENSMUSG00000134963","Gm70698"
"ENSMUSG00000120105","Gm57117"
"ENSMUSG00000134986","Gm70701"
"ENSMUSG00000104414","Gm37799"
"ENSMUSG00000110919","Dppa5b"
"ENSMUSG00000111709","Gsta13"
"ENSMUSG00000120831","Gm32793"
"ENSMUSG00000111423","Dppa5c"
"ENSMUSG00000144173","Gm69944"
"ENSMUSG00000044292","Or10g7"
"ENSMUSG00000102553","D930036K23Rik"
"ENSMUSG00000103926","Gm37894"
"ENSMUSG00000120463","Gm57420"
"ENSMUSG00000059473","Or10g9"
"ENSMUSG00000026718","Stam"
"ENSMUSG00000134995","Gm46099"
"ENSMUSG00000060254","Or10g9b"
"ENSMUSG00000134997","Gm70703"
"ENSMUSG00000144163","Gm69941"
"ENSMUSG00000134998","Gm35741"
"ENSMUSG00000046678","Or10g6"
"ENSMUSG00000135017","Gm70706"
"ENSMUSG00000086064","4930439A04Rik"
"ENSMUSG00000111553","Gm18892"
"ENSMUSG00000121668","Gm65991"
"ENSMUSG00000049010","Or10s1"
"ENSMUSG00000020471","Pold2"
"ENSMUSG00000097083","D930019O06Rik"
"ENSMUSG00000044205","Or8b57"
"ENSMUSG00000135032","Gm70708"
"ENSMUSG00000135066","Gm70711"
"ENSMUSG00000135071","Gm70712"
"ENSMUSG00000045812","Or4d5"
"ENSMUSG00000135106","Gm70716"
"ENSMUSG00000135117","Gm70717"
"ENSMUSG00000135132","Gm70718"
"ENSMUSG00000049073","Or8d4"
"ENSMUSG00000120094","Gm57161"
"ENSMUSG00000051900","Abca16"
"ENSMUSG00000144179","Gm69947"
"ENSMUSG00000040541","Tmem225"
"ENSMUSG00000135175","Gm70719"
"ENSMUSG00000135179","Gm70720"
"ENSMUSG00000051095","Or6x1"
"ENSMUSG00000135211","Gm70721"
"ENSMUSG00000135215","Gm70722"
"ENSMUSG00000057897","Camk2b"
"ENSMUSG00000111755","Gm47160"
"ENSMUSG00000111703","Gm47161"
"ENSMUSG00002075747","Gm55262"
"ENSMUSG00000064739","Gm23055"
"ENSMUSG00000119966","Gm57012"
"ENSMUSG00000066042","Med18"
"ENSMUSG00000109326","Gm9165"
"ENSMUSG00000109113","Gm32916"
"ENSMUSG00000118913","Gm22286"
"ENSMUSG00000135221","Gm70723"
"ENSMUSG00000032076","Cadm1"
"ENSMUSG00000103901","Gm37499"
"ENSMUSG00000135222","Gm70724"
"ENSMUSG00000061531","Tmem236"
"ENSMUSG00000135252","Gm70726"
"ENSMUSG00000028893","Sesn2"
"ENSMUSG00000103963","Gm30932"
"ENSMUSG00000107354","Gm43040"
"ENSMUSG00000084745","Gm25290"
"ENSMUSG00000083545","Gm13320"
"ENSMUSG00000029410","Ppef2"
"ENSMUSG00000026712","Mrc1"
"ENSMUSG00000044141","E130201H02Rik"
"ENSMUSG00000108911","Gm45113"
"ENSMUSG00000101702","1700072G22Rik"
"ENSMUSG00000109304","Gm45112"
"ENSMUSG00000030884","Uqcrc2"
"ENSMUSG00000135290","Gm70727"
"ENSMUSG00000135295","Gm70728"
"ENSMUSG00000135298","Gm70729"
"ENSMUSG00000120654","Gm30472"
"ENSMUSG00000135323","Gm70730"
"ENSMUSG00000120903","Gm57143"
"ENSMUSG00000135332","Gm70731"
"ENSMUSG00000135334","Gm70732"
"ENSMUSG00000135338","Gm70733"
"ENSMUSG00000135351","Gm51739"
"ENSMUSG00000086997","Gm12981"
"ENSMUSG00000054428","Atp5if1"
"ENSMUSG00000103617","Gm37950"
"ENSMUSG00000024437","Gm8615"
"ENSMUSG00000135392","Gm70734"
"ENSMUSG00000121673","Gm70704"
"ENSMUSG00000135407","Gm70736"
"ENSMUSG00000106282","Gm2287"
"ENSMUSG00000121702","Gm70705"
"ENSMUSG00000135423","Gm70737"
"ENSMUSG00000084235","Gm15421"
"ENSMUSG00000100429","Gm29186"
"ENSMUSG00000121712","Gm15421"
"ENSMUSG00000038165","1700022A21Rik"
"ENSMUSG00000135436","Gm70739"
"ENSMUSG00000087352","Gm12999"
"ENSMUSG00000047652","Pea15b-ps"
"ENSMUSG00000135509","Gm70740"
"ENSMUSG00000121772","Gm70707"
"ENSMUSG00000135523","Gm70741"
"ENSMUSG00000107272","Gm34583"
"ENSMUSG00000077897","Mir511"
"ENSMUSG00000072692","Rpl37rt"
"ENSMUSG00000103475","Gm37697"
"ENSMUSG00000054405","Dnajc8"
"ENSMUSG00000135568","Gm70743"
"ENSMUSG00000081618","5033423K11Rik"
"ENSMUSG00000036949","Slc39a12"
"ENSMUSG00000135574","Gm70744"
"ENSMUSG00000121826","Gm70709"
"ENSMUSG00000085042","Abhd11os"
"ENSMUSG00000135579","Gm32311"
"ENSMUSG00000096742","Pramel59"
"ENSMUSG00000121887","Gm70713"
"ENSMUSG00000135609","Gm70745"
"ENSMUSG00000094560","Pramel39-ps"
"ENSMUSG00000121888","Pramel39-ps"
"ENSMUSG00000073497","Pramel52-ps"
"ENSMUSG00000135611","Gm70746"
"ENSMUSG00000121889","Pramel52-ps"
"ENSMUSG00000103736","Gm37650"
"ENSMUSG00000040118","Cacna2d1"
"ENSMUSG00000135643","5830405M20Rik"
"ENSMUSG00000135647","Gm70748"
"ENSMUSG00000085894","Gm15832"
"ENSMUSG00000135655","Gm70749"
"ENSMUSG00000030887","Pdzd9"
"ENSMUSG00000135675","2900024J01Rik"
"ENSMUSG00000097760","6030442K20Rik"
"ENSMUSG00000135694","Gm70750"
"ENSMUSG00000135695","Gm70751"
"ENSMUSG00000108407","Gm45093"
"ENSMUSG00000108799","Glud-ps"
"ENSMUSG00000103156","Gm38293"
"ENSMUSG00000054074","Skida1"
"ENSMUSG00000073844","Gm21957"
"ENSMUSG00000135717","Gm70753"
"ENSMUSG00000104236","4930533L02Rik"
"ENSMUSG00000090457","4930571K23Rik"
"ENSMUSG00000135719","Gm70754"
"ENSMUSG00000030752","Kdm8"
"ENSMUSG00000135739","Gm70756"
"ENSMUSG00000082013","Gm13216"
"ENSMUSG00000039128","Cdc123"
"ENSMUSG00000135742","Gm70757"
"ENSMUSG00000121278","Gm57187"
"ENSMUSG00000135779","Gm70758"
"ENSMUSG00000135818","Gm70759"
"ENSMUSG00000100372","1700003I22Rik"
"ENSMUSG00000098234","Snhg6"
"ENSMUSG00000030750","Nsmce1"
"ENSMUSG00000108615","Gm4973"
"ENSMUSG00000030748","Il4ra"
"ENSMUSG00000143377","Gm70246"
"ENSMUSG00000143460","Gm69834"
"ENSMUSG00000143419","Gm70247"
"ENSMUSG00000126967","Gm68142"
"ENSMUSG00000133085","Gm68809"
"ENSMUSG00000025817","Nudt5"
"ENSMUSG00000110959","Gm47198"
"ENSMUSG00000111155","Gm47197"
"ENSMUSG00000125777","Gm68005"
"ENSMUSG00000131979","Gm68711"
"ENSMUSG00000123163","Gm32016"
"ENSMUSG00000065623","Gm24762"
"ENSMUSG00000056529","Ptafr"
"ENSMUSG00000111668","Gm47213"
"ENSMUSG00000111294","Gm47215"
"ENSMUSG00000028886","Eya3"
"ENSMUSG00000111437","Gm47236"
"ENSMUSG00000122004","Gm67477"
"ENSMUSG00000111117","A730065G17Rik"
"ENSMUSG00000110924","Gm40518"
"ENSMUSG00000044229","Nxpe4"
"ENSMUSG00000056718","Gm13199"
"ENSMUSG00000025816","Sec61a2"
"ENSMUSG00000122149","Gm51672"
"ENSMUSG00000122189","Gm67508"
"ENSMUSG00000032028","Nxpe2"
"ENSMUSG00000108524","Gm44876"
"ENSMUSG00000030745","Il21r"
"ENSMUSG00000120216","Gm57014"
"ENSMUSG00000025815","Dhtkd1"
"ENSMUSG00000032777","Gtf3c1"
"ENSMUSG00000121481","Gm67490"
"ENSMUSG00000135852","Gm70760"
"ENSMUSG00000135872","Gm39696"
"ENSMUSG00000043241","Upf2"
"ENSMUSG00000135888","Gm70761"
"ENSMUSG00000135918","Gm70762"
"ENSMUSG00000109675","Nxpe1-ps"
"ENSMUSG00000063543","Gm5616"
"ENSMUSG00000104111","Gm37294"
"ENSMUSG00000138137",""
"ENSMUSG00000032026","Rexo2"
"ENSMUSG00000045319","Proser2"
"ENSMUSG00000123708","Gm70225"
"ENSMUSG00000082332","Gm13384"
"ENSMUSG00000102887","Gm10857"
"ENSMUSG00000082520","Gm13349"
"ENSMUSG00000081181","Gm13353"
"ENSMUSG00000082943","Gm13355"
"ENSMUSG00000051154","Commd3"
"ENSMUSG00000042396","Rbm7"
"ENSMUSG00000049811","Fam161a"
"ENSMUSG00000042293","Gm5617"
"ENSMUSG00002076361","Gm54701"
"ENSMUSG00000123750","Gm67682"
"ENSMUSG00000032271","Nnmt"
"ENSMUSG00000135930","Gm70763"
"ENSMUSG00000026729","4930562F07Rik"
"ENSMUSG00000123791","Gm67685"
"ENSMUSG00000026739","Bmi1"
"ENSMUSG00002075325","Gm56416"
"ENSMUSG00000088495","Gm24398"
"ENSMUSG00000020290","Xpo1"
"ENSMUSG00000123826","Gm53521"
"ENSMUSG00000120403","A930006A01Rik"
"ENSMUSG00000066687","Zbtb16"
"ENSMUSG00000037752","Xkr8"
"ENSMUSG00000135975","Gm70764"
"ENSMUSG00000135981","Gm41964"
"ENSMUSG00000028885","Smpdl3b"
"ENSMUSG00000065591","Gm22753"
"ENSMUSG00000128799","Gm32280"
"ENSMUSG00000020288","Ahsa2"
"ENSMUSG00000129468","Gm68375"
"ENSMUSG00000135983","Gm34448"
"ENSMUSG00000126363","Gm68109"
"ENSMUSG00000144141","Gm69929"
"ENSMUSG00000135991","Gm70765"
"ENSMUSG00000136002","Gm70766"
"ENSMUSG00000136005","Gm70767"
"ENSMUSG00000111570","Gm32335"
"ENSMUSG00000120556","Gm36920"
"ENSMUSG00000032269","Htr3a"
"ENSMUSG00000136021","Gm70768"
"ENSMUSG00000136030","Gm70769"
"ENSMUSG00000028884","Rpa2"
"ENSMUSG00000136036","Gm29906"
"ENSMUSG00000121922","Gm71276"
"ENSMUSG00000136074","Gm70770"
"ENSMUSG00000030966","Trim21"
"ENSMUSG00000037708","Spag6"
"ENSMUSG00000136117","Gm70772"
"ENSMUSG00000136169","Gm70773"
"ENSMUSG00000136184","Gm70774"
"ENSMUSG00000099950","9130227L01Rik"
"ENSMUSG00000128779","Gm68324"
"ENSMUSG00000133465","Gm68832"
"ENSMUSG00000128064","Gm68259"
"ENSMUSG00000137956","Gm69214"
"ENSMUSG00000134973","Gm68983"
"ENSMUSG00000097820","E530011L22Rik"
"ENSMUSG00000100711","Gm29461"
"ENSMUSG00000081139","Gm13333"
"ENSMUSG00000097638","Carlr"
"ENSMUSG00000037731","Themis2"
"ENSMUSG00000026737","Pip4k2a"
"ENSMUSG00000136258","Gm70776"
"ENSMUSG00000013419","Zbtb47"
"ENSMUSG00000136261","Gm39625"
"ENSMUSG00000136272","Gm70777"
"ENSMUSG00000109225","4930513N20Rik"
"ENSMUSG00000109104","Gm6108"
"ENSMUSG00000040298","Btbd16"
"ENSMUSG00000121242","Gm57173"
"ENSMUSG00000081647","Gm13022"
"ENSMUSG00000106362","Gm47279"
"ENSMUSG00000028882","Ppp1r8"
"ENSMUSG00000136294","Gm32949"
"ENSMUSG00000020286","1700093K21Rik"
"ENSMUSG00000136316","Gm70778"
"ENSMUSG00000136323","Gm53578"
"ENSMUSG00000111000","Gm47108"
"ENSMUSG00000074001","Klhl40"
"ENSMUSG00000136337","Gm70779"
"ENSMUSG00000097251","5033417F24Rik"
"ENSMUSG00000026736","4930426L09Rik"
"ENSMUSG00000083281","Gm13332"
"ENSMUSG00000026981","Il1rn"
"ENSMUSG00000136366","Gm70781"
"ENSMUSG00000136368","Gm70782"
"ENSMUSG00000136375","Gm70783"
"ENSMUSG00000032523","Hhatl"
"ENSMUSG00000136396","Gm70784"
"ENSMUSG00000054006","D630008O14Rik"
"ENSMUSG00000085415","Selenok-ps1"
"ENSMUSG00000042208","Sanbr"
"ENSMUSG00000040268","Plekha1"
"ENSMUSG00000136434","Gm70787"
"ENSMUSG00000136443","Gm70788"
"ENSMUSG00000136449","Gm70789"
"ENSMUSG00000136467","Gm70790"
"ENSMUSG00000089812","Gm15867"
"ENSMUSG00000136510","Gm70791"
"ENSMUSG00000136521","Gm41908"
"ENSMUSG00000136536","Gm70792"
"ENSMUSG00000088990","Gm22767"
"ENSMUSG00000028879","Stx12"
"ENSMUSG00000136539","Gm70793"
"ENSMUSG00000136557","Gm70794"
"ENSMUSG00000136558","Gm70795"
"ENSMUSG00000119944","Gm57144"
"ENSMUSG00000136579","Gm70796"
"ENSMUSG00000136599","Gm70797"
"ENSMUSG00000120832","Gm57135"
"ENSMUSG00000136638","Gm70798"
"ENSMUSG00000087691","Cd55os"
"ENSMUSG00000079235","Ccdc13"
"ENSMUSG00000026979","Psd4"
"ENSMUSG00000136676","Gm70799"
"ENSMUSG00000136711","Gm70800"
"ENSMUSG00000136715","Gm70801"
"ENSMUSG00000102794","Gm37712"
"ENSMUSG00000104914","Mir7061"
"ENSMUSG00000121907","Gm71295"
"ENSMUSG00000083816","Gm13033"
"ENSMUSG00000006205","Htra1"
"ENSMUSG00000028878","Fam76a"
"ENSMUSG00000100927","Gm28536"
"ENSMUSG00000136740","Gm70802"
"ENSMUSG00000136743","Gm70803"
"ENSMUSG00000092042","Gm17163"
"ENSMUSG00000102682","Gm37223"
"ENSMUSG00000111341","Gm47111"
"ENSMUSG00000038412","Higd1a"
"ENSMUSG00000047517","Dmbt1"
"ENSMUSG00000136765","Gm70804"
"ENSMUSG00000136772","Gm70805"
"ENSMUSG00000136785","Gm70806"
"ENSMUSG00000136788","Gm70807"
"ENSMUSG00000101265","Gm29099"
"ENSMUSG00000089914","4930486I03Rik"
"ENSMUSG00000101574","1700112H15Rik"
"ENSMUSG00000026976","Pax8"
"ENSMUSG00000121748","Gm70809"
"ENSMUSG00002076011","Gm55363"
"ENSMUSG00000111079","Gm47112"
"ENSMUSG00000100151","Gm28382"
"ENSMUSG00000028874","Fgr"
"ENSMUSG00000085526","Gm16083"
"ENSMUSG00000044534","Ackr2"
"ENSMUSG00000136810","Gm46173"
"ENSMUSG00000136819","Gm70810"
"ENSMUSG00000136827","Gm70811"
"ENSMUSG00000136830","Gm70812"
"ENSMUSG00000136834","Gm70813"
"ENSMUSG00002075061","Gm54897"
"ENSMUSG00000020283","Pex13"
"ENSMUSG00000050445","Cyp8b1"
"ENSMUSG00000111141","Gm47115"
"ENSMUSG00000043773","1700048O20Rik"
"ENSMUSG00000136841","Gm39643"
"ENSMUSG00000089990","Gm15852"
"ENSMUSG00000020280","Pus10"
"ENSMUSG00000102923","Gm31728"
"ENSMUSG00000136871","Gm70814"
"ENSMUSG00000104520","Gm37336"
"ENSMUSG00000099120","Gm27193"
"ENSMUSG00000037692","Ahdc1"
"ENSMUSG00000085330","Gm13417"
"ENSMUSG00000102591","Gm38383"
"ENSMUSG00000084241","Gm13416"
"ENSMUSG00000136923","Gm70816"
"ENSMUSG00002076315","Gm56283"
"ENSMUSG00000136938","Gm39713"
"ENSMUSG00000004113","Cacna1b"
"ENSMUSG00000136954","Gm70818"
"ENSMUSG00000100183","Gm28512"
"ENSMUSG00000136975","Gm70819"
"ENSMUSG00000136993","Gm70820"
"ENSMUSG00000120472","Gm57116"
"ENSMUSG00000137014","Gm70821"
"ENSMUSG00000137017","Gm33401"
"ENSMUSG00000013668","4933402N03Rik"
"ENSMUSG00000137019","Gm70822"
"ENSMUSG00000137049","Gm70823"
"ENSMUSG00000137051","Gm70824"
"ENSMUSG00000137052","Gm70825"
"ENSMUSG00000137055","Gm70826"
"ENSMUSG00000006204","Cdcp3"
"ENSMUSG00000020275","Rel"
"ENSMUSG00000137090","Gm33454"
"ENSMUSG00000086850","Gm13257"
"ENSMUSG00000046694","Tent5b"
"ENSMUSG00000137107","Gm70827"
"ENSMUSG00000101503","Gm28364"
"ENSMUSG00000073174","Gm29254"
